asset_id,symbol,name_cn,asset_type,subtype,exchange_code,underlying_group,underlying_name_cn,underlying_name_en,mapping_confidence,mapping_method,data_source_1,data_source_2,source_status,notes
ETF_SZSE_159016,159016,证券ETF广发,ETF,ETF,SZSE,SECURITIES,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159017,159017,石油ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159018,159018,石油ETF广发,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159019,159019,石油ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159020,159020,养殖ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159021,159021,大盘价值ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159022,159022,科创创业人工智能ETF富国,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159026,159026,石油ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159027,159027,畜牧养殖ETF大成,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159028,159028,港股汽车ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159030,159030,粮食ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159032,159032,工业有色ETF易方达,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159035,159035,软件ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159100,159100,巴西ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159101,159101,港股通科技ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159102,159102,港股通生物科技ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159103,159103,金融科技ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159105,159105,恒生生物科技ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159106,159106,民企300ETF前海开源,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159107,159107,创业板软件ETF富国,ETF,BROAD_BASED_ETF,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159108,159108,工业软件ETF博时,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159109,159109,恒生50ETF景顺,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159110,159110,科创债ETF万家,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159111,159111,科创债ETF天弘,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159112,159112,科创债ETF银华,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159113,159113,科创债ETF大成,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159115,159115,科创债ETF华安,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159116,159116,科创债ETF工银,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159117,159117,港股通红利低波ETF鹏华,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159118,159118,港股通红利低波ETF华夏,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159119,159119,800现金流ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159120,159120,港股通科技ETF国联安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159121,159121,港股通汽车ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159122,159122,创业板新能源ETF富国,ETF,BROAD_BASED_ETF,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159123,159123,光伏ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159125,159125,港股通科技ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159126,159126,港股通50ETF南方,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159127,159127,港股通红利ETF南方,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159128,159128,港股科技ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159129,159129,化工ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159130,159130,恒生生物科技ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159131,159131,港股通信息技术ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159132,159132,恒生生物科技ETF富国,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159133,159133,化工ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159135,159135,港股通科技ETF前海开源,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159136,159136,A50ETF广发,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159137,159137,港股通医疗ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159138,159138,工程机械ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159139,159139,科创创业人工智能ETF华泰柏瑞,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159140,159140,科创创业人工智能ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159141,159141,科创创业人工智能ETF永赢,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159142,159142,科创创业人工智能ETF景顺,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159143,159143,港股通央企红利ETF平安,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159145,159145,工业软件ETF广发,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159146,159146,电力ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159147,159147,电池ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159148,159148,石油ETF富国,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159149,159149,创业板新能源ETF工银,ETF,BROAD_BASED_ETF,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159150,159150,深证50ETF易方达,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159151,159151,食品ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159152,159152,港股通科技ETF平安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159153,159153,消费电子ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159155,159155,电池ETF大成,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159156,159156,电池ETF万家,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159157,159157,有色金属ETF天弘,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159158,159158,电力ETF景顺,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159159,159159,公用事业ETF国投瑞银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159160,159160,电池ETF东财,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159162,159162,工业有色ETF鹏华,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159163,159163,有色ETF泰康,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159165,159165,养殖ETF永赢,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159166,159166,现金流ETF长城,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159167,159167,港股通医疗ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159168,159168,有色ETF富国,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159169,159169,恒生生物科技ETF广发,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159170,159170,港股通互联网ETF永赢,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159171,159171,工业有色ETF博时,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159172,159172,养殖ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159173,159173,农牧ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159175,159175,电池ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159176,159176,家电ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159177,159177,工程机械ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159178,159178,消费电子ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159179,159179,港股通互联网ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159180,159180,软件ETF银华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
