asset_id,asset_type,subtype,etf_code,ts_code,name_cn,name_en,exchange_code,exchange_name,country,currency,fund_company,fund_type,invest_type,tracking_index_code,tracking_index_name,underlying_group,nav_available,premium_discount_available,can_subscribe_redeem,creation_redemption_unit,pcfl_available,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes,etf_importance_level,etf_quality_status,etf_category_refined,underlying_group_review_required,underlying_group_review_reason,is_core_arbitrage_etf,is_etf_option_underlying,classification_method
ETF_SSE_520720,ETF,ETF,520720,520720.SH,港股汽车ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,中证港股通汽车产业主题指数收益率(经估值汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520730,ETF,ETF,520730,520730.SH,N港股通汽车ETF万家,TODO,SSE,上海证券交易所,CN,CNY,万家基金,股票型,被动指数型,CHECK,恒生港股通汽车主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520760,ETF,ETF,520760,520760.SH,恒生生物科技ETF摩根,TODO,SSE,上海证券交易所,CN,CNY,摩根基金,股票型,被动指数型,CHECK,恒生生物科技指数收益率(经汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520770,ETF,ETF,520770,520770.SH,恒指港股通ETF建信,TODO,SSE,上海证券交易所,CN,CNY,建信基金,股票型,被动指数型,CHECK,恒指港股通指数收益率(经汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520780,ETF,ETF,520780,520780.SH,港股通汽车ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,华宝基金,股票型,被动指数型,CHECK,经人民币汇率调整的中证港股通汽车产业主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520790,ETF,ETF,520790,520790.SH,港股通互联网ETF兴业,TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,中证港股通互联网指数(经估值汇率调整后)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520810,ETF,BROAD_BASED_ETF,520810,520810.SH,港股通红利ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,中证港股通高股息投资指数收益率(使用估值汇率折算),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520820,ETF,ETF,520820,520820.SH,恒指港股通ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,恒指港股通指数收益率(经估值汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520830,ETF,ETF,520830,520830.SH,沙特ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,富时沙特阿拉伯指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520840,ETF,ETF,520840,520840.SH,港股通恒生科技ETF华安,TODO,SSE,上海证券交易所,CN,CNY,华安基金,股票型,被动指数型,CHECK,恒生港股通科技主题指数收益率(经汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520850,ETF,ETF,520850,520850.SH,港股通医疗ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,中证港股通医疗主题指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520860,ETF,ETF,520860,520860.SH,港股通科技ETF富国,TODO,SSE,上海证券交易所,CN,CNY,富国基金,股票型,被动指数型,CHECK,中证港股通科技指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520870,ETF,ETF,520870,520870.SH,巴西ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,巴西IBOVESPA指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520880,ETF,ETF,520880,520880.SH,港股通创新药ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,华宝基金,股票型,被动指数型,CHECK,经人民币汇率调整的恒生港股通创新药精选指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520890,ETF,BROAD_BASED_ETF,520890,520890.SH,港股通红利低波ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,恒生港股通高股息低波动指数收益率(使用估值汇率折算),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520900,ETF,BROAD_BASED_ETF,520900,520900.SH,港股通红利ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,中证国新港股通央企红利指数收益率(使用估值汇率折算),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520910,ETF,ETF,520910,520910.SH,港股通互联网ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,经估值汇率调整后的中证港股通互联网指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520920,ETF,ETF,520920,520920.SH,恒生科技ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,天弘基金,股票型,被动指数型,CHECK,恒生科技指数收益率(经估值汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520930,ETF,ETF,520930,520930.SH,恒生生物科技ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,恒生生物科技指数收益率(经汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520940,ETF,ETF,520940,520940.SH,港股通恒生ETF华安,TODO,SSE,上海证券交易所,CN,CNY,华安基金,股票型,被动指数型,CHECK,恒指港股通指数收益率(经汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520950,ETF,BROAD_BASED_ETF,520950,520950.SH,港股通50ETF摩根,TODO,SSE,上海证券交易所,CN,CNY,摩根基金,股票型,被动指数型,CHECK,恒生港股通50指数收益率(经汇率调整后),SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,CROSS_BORDER_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520960,ETF,ETF,520960,520960.SH,恒指港股通ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,经估值汇率调整后的恒指港股通指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520970,ETF,ETF,520970,520970.SH,港股通创新药ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,中证港股通创新药指数收益率(经估值汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520980,ETF,ETF,520980,520980.SH,港股通科技ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,恒生港股通中国科技指数收益率(经估值汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520990,ETF,BROAD_BASED_ETF,520990,520990.SH,港股央企红利ETF景顺,TODO,SSE,上海证券交易所,CN,CNY,景顺长城基金,股票型,被动指数型,CHECK,中证国新港股通央企红利指数收益率(使用估值汇率折算),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_526000,ETF,ETF,526000,526000.SH,港股通信息技术ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,中证港股通信息技术综合指数(港元)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_526010,ETF,ETF,526010,526010.SH,港股通医疗ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,中证港股通医疗主题指数(港元)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_526050,ETF,ETF,526050,526050.SH,港股通信息技术ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,中证港股通信息技术综合指数(港元)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530000,ETF,BROAD_BASED_ETF,530000,530000.SH,上证50ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,天弘基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_530050,ETF,BROAD_BASED_ETF,530050,530050.SH,上证50ETF东财,TODO,SSE,上海证券交易所,CN,CNY,东财基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_530060,ETF,ETF,530060,530060.SH,上证指数ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530080,ETF,ETF,530080,530080.SH,上证180ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,天弘基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530100,ETF,ETF,530100,530100.SH,上证580ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证580指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530180,ETF,ETF,530180,530180.SH,上证180ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530280,ETF,ETF,530280,530280.SH,上证180ETF平安,TODO,SSE,上海证券交易所,CN,CNY,平安基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530300,ETF,ETF,530300,530300.SH,上证180ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530380,ETF,ETF,530380,530380.SH,上证380ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证380指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530530,ETF,ETF,530530,530530.SH,上证580ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证580指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530580,ETF,ETF,530580,530580.SH,上证180ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530680,ETF,ETF,530680,530680.SH,上证180ETF兴业,TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_530800,ETF,ETF,530800,530800.SH,上证180ETF银华,TODO,SSE,上海证券交易所,CN,CNY,银华基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
